1,0.3375,0.4217592592592593,0.08645833333333333,0.10462962962962963
1,0.22473958333333333,0.46064814814814814,0.07447916666666667,0.11388888888888889
2,0.3377604166666667,0.41898148148148145,0.08802083333333334,0.10185185185185185
2,0.2265625,0.4476851851851852,0.07864583333333333,0.10555555555555556
3,0.24348958333333334,0.43194444444444446,0.09270833333333334,0.11296296296296296
3,0.3377604166666667,0.4083333333333333,0.08177083333333333,0.09907407407407408
4,0.24348958333333334,0.4324074074074074,0.09322916666666667,0.11481481481481481
4,0.3380208333333333,0.4083333333333333,0.08177083333333333,0.09814814814814815
5,0.3377604166666667,0.4074074074074074,0.0796875,0.09814814814814815
5,0.24348958333333334,0.42453703703703705,0.08229166666666667,0.10555555555555556
6,0.3416666666666667,0.4115740740740741,0.08177083333333333,0.10277777777777777
6,0.24296875,0.4287037037037037,0.08541666666666667,0.11481481481481481
7,0.34401041666666665,0.4125,0.084375,0.09907407407407408
7,0.24322916666666666,0.4222222222222222,0.06927083333333334,0.09537037037037037
8,0.34427083333333336,0.4125,0.08541666666666667,0.1
8,0.24401041666666667,0.42268518518518516,0.07239583333333334,0.10462962962962963
9,0.34479166666666666,0.41712962962962963,0.08645833333333333,0.10648148148148148
9,0.24348958333333334,0.4217592592592593,0.07239583333333334,0.1
10,0.3450520833333333,0.4217592592592593,0.09166666666666666,0.10648148148148148
10,0.24244791666666668,0.425,0.06822916666666666,0.08888888888888889
11,0.34140625,0.42083333333333334,0.08645833333333333,0.10277777777777777
11,0.23984375,0.42685185185185187,0.06770833333333333,0.09074074074074075
12,0.3390625,0.42268518518518516,0.08645833333333333,0.10277777777777777
12,0.23697916666666666,0.42916666666666664,0.07239583333333334,0.10648148148148148
13,0.23359375,0.4356481481481482,0.0625,0.12222222222222222
13,0.3375,0.42268518518518516,0.08177083333333333,0.10462962962962963
14,0.23229166666666667,0.4425925925925926,0.06302083333333333,0.1425925925925926
14,0.3377604166666667,0.425,0.08333333333333333,0.10277777777777777
15,0.33671875,0.42824074074074076,0.08125,0.10185185185185185
15,0.23177083333333334,0.4412037037037037,0.0609375,0.125
16,0.22994791666666667,0.44027777777777777,0.06145833333333333,0.1
16,0.3359375,0.42685185185185187,0.0796875,0.09444444444444444
17,0.22682291666666668,0.4398148148148148,0.058854166666666666,0.09722222222222222
17,0.33203125,0.4287037037037037,0.075,0.1037037037037037
18,0.22552083333333334,0.4398148148148148,0.06041666666666667,0.09722222222222222
18,0.33255208333333336,0.42962962962962964,0.07864583333333333,0.1037037037037037
19,0.33098958333333334,0.4273148148148148,0.078125,0.1
19,0.22291666666666668,0.43796296296296294,0.06145833333333333,0.0824074074074074
20,0.3296875,0.42916666666666664,0.08072916666666667,0.1037037037037037
20,0.22317708333333333,0.4393518518518518,0.07135416666666666,0.0787037037037037
21,0.3265625,0.4263888888888889,0.07604166666666666,0.10277777777777777
21,0.22135416666666666,0.4412037037037037,0.071875,0.07685185185185185
21,0.22369791666666666,0.40046296296296297,0.0265625,0.10555555555555556
22,0.32369791666666664,0.425462962962963,0.07552083333333333,0.1037037037037037
22,0.22083333333333333,0.44027777777777777,0.07916666666666666,0.07314814814814814
22,0.221875,0.39444444444444443,0.027083333333333334,0.09444444444444444
23,0.21979166666666666,0.44166666666666665,0.0765625,0.07777777777777778
23,0.3223958333333333,0.42407407407407405,0.07291666666666667,0.10092592592592593
23,0.22213541666666667,0.39305555555555555,0.03177083333333333,0.0962962962962963
24,0.32135416666666666,0.42407407407407405,0.075,0.10462962962962963
24,0.2171875,0.4444444444444444,0.0796875,0.08425925925925926
25,0.32005208333333335,0.425,0.075,0.10925925925925926
25,0.21692708333333333,0.44212962962962965,0.08645833333333333,0.07592592592592592
26,0.21640625,0.44166666666666665,0.08697916666666666,0.07037037037037037
26,0.3184895833333333,0.42453703703703705,0.07291666666666667,0.10648148148148148
27,0.21614583333333334,0.44027777777777777,0.09010416666666667,0.06481481481481481
27,0.31744791666666666,0.42453703703703705,0.07135416666666666,0.11388888888888889
28,0.21536458333333333,0.4412037037037037,0.08697916666666666,0.06851851851851852
28,0.31744791666666666,0.425,0.07083333333333333,0.11388888888888889
28,0.22552083333333334,0.38564814814814813,0.03333333333333333,0.08888888888888889
29,0.21692708333333333,0.4393518518518518,0.0875,0.06574074074074074
29,0.03697916666666667,0.35462962962962963,0.046875,0.04537037037037037
29,0.22682291666666668,0.38333333333333336,0.03125,0.08796296296296297
